NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
0.08,0,0,0.01,low,47,23,7.5,6
0.04,0.03,0,0.01,low,82,38,7.9,38
0,0.07,0,0.01,low,80,8,6.9,182
0.04,0.04,0,0.01,low,69,34,6.9,400
0.06,0.01,0,0.01,low,46,6,7.3,6
0.06,0.01,0,0.01,low,71,4,7.8,5
0.04,0.03,0,0.01,low,76,9,9.2,9
0.06,0.02,0,0,low,75,4,7.8,5
0.04,0.03,0,0.01,low,35,18,4.8,27
0.07,0,0,0.02,low,77,22,6.1,55
0.04,0.03,0,0.01,low,51,37,6,8
0.06,0.02,0,0,low,78,18,9.3,7
0.04,0.03,0,0.01,low,44,36,5.8,15
0.04,0.03,0,0.01,low,78,46,8.9,58
0.04,0.03,0,0.01,low,52,31,7,6
0,0.07,0,0,low,65,5,5.6,8
0.02,0.05,0,0.01,low,36,8,3.7,77
0.07,0,0,0.01,low,62,12,8,6
0.07,0,0,0.01,low,20,6,1.7,52
0.06,0.02,0,0,low,78,25,8,11
0,0.07,0,0.01,low,91,55,8.4,837
0.06,0.02,0,0,low,72,11,9.3,4
0.03,0.04,0,0.01,low,85,27,8,488
0.06,0.01,0,0.01,low,85,15,7.4,35
0.05,0.02,0,0.01,low,49,17,6.2,11
0.01,0.01,0.05,0,low,66,23,8.6,17
0,0,0.08,0,low,70,7,8.8,6
0.06,0.02,0,0,low,86,12,7.8,10
0.06,0.01,0,0.01,low,74,5,5.9,16
0.06,0.02,0,0,low,54,22,5.8,5
0.06,0.02,0,0,low,79,23,6.9,11
0.07,0.01,0,0.01,low,56,7,7.8,4
0.04,0.02,0.02,0.01,low,64,18,7.4,31
0.07,0,0,0.01,low,69,13,3,13
0.03,0.03,0,0.01,low,51,6,3.1,7
0.04,0.03,0,0.01,low,79,16,8.6,10
0.04,0.03,0,0.01,low,43,14,6.7,10
0.06,0.02,0,0,low,63,5,8.2,6
0.07,0,0,0.01,low,73,22,9,22
0.02,0.05,0,0.01,low,52,24,5.8,320
0.07,0.01,0,0.01,low,46,33,5.2,12
0.04,0.03,0,0.01,low,58,34,7.6,5
0.06,0.01,0,0.01,low,40,15,6.8,13
0.07,0,0,0.01,low,59,23,5.6,5
0.06,0.02,0,0,low,62,11,8.3,6
0.06,0.02,0,0,low,83,14,8.4,8
0.06,0.02,0,0,low,82,32,9.1,41
0,0.06,0,0.02,low,80,52,7.8,235
0.04,0.03,0,0.01,low,80,11,7.5,11
0.06,0.02,0,0,low,80,10,9.1,10
0.06,0.01,0,0.01,low,66,9,7.8,5
0.05,0.03,0,0.01,low,49,41,5.6,16
0.04,0.03,0,0.01,low,39,4,5.8,4
0.06,0.02,0,0,low,66,7,7.3,8
0,0,0.08,0,low,43,6,6.7,6
0.04,0.03,0,0.01,low,49,7,5.1,13
0.06,0.02,0,0,low,29,14,3.2,19
0.07,0,0,0.01,low,83,41,9,21
0.06,0.01,0,0.01,low,57,19,5.8,60
0.04,0,0.03,0,low,69,55,7.7,60
0.06,0.02,0,0,low,78,6,7.8,8
0.06,0.02,0,0,low,68,23,7.4,5
0,0.07,0,0.01,low,58,23,6.5,345
0.07,0,0,0.01,low,61,33,6.9,12
0.03,0.01,0.02,0.02,low,72,28,8.3,35
0.06,0,0,0.01,low,60,19,6.7,94
0.05,0.02,0,0.01,low,74,25,7.5,362
0.06,0.02,0,0,low,61,5,7,5
0,0.06,0,0.01,low,80,20,7.7,272
0.06,0.02,0,0,low,63,20,8,10
0.06,0.01,0,0.01,low,38,23,5.3,53
0.07,0,0,0.01,low,51,11,6.3,4
0.06,0.02,0,0.01,low,64,26,4.3,13
0.07,0,0,0.01,low,49,8,6.5,8
0,0.08,0,0,low,33,24,3.3,1340
0.06,0,0,0.01,low,69,41,7.3,30
0.06,0.01,0,0.01,low,74,10,6.7,6
0.05,0.02,0,0.01,low,56,23,5.9,7
0.05,0.02,0,0.01,low,64,24,7,16
0.04,0.03,0,0.01,low,67,10,7.4,7
0.06,0.02,0,0,low,71,24,8.2,13
0.03,0.04,0,0.01,low,74,13,7.6,24
0.07,0,0,0.01,low,72,49,7.7,18
0.07,0.01,0,0.01,low,52,30,8.7,18
0.06,0.01,0,0.01,low,75,38,6.9,12
0,0.07,0,0.01,low,90,23,7.9,95
0.07,0,0,0.01,low,51,20,6,9
0.04,0.03,0,0.01,low,57,12,6.8,5
0.06,0.02,0,0,low,49,18,7,4
0.06,0.02,0,0,low,55,14,7,5
0,0.07,0,0,low,91,13,7.7,1963
0.06,0.02,0,0,low,82,12,8.4,5
0.05,0.02,0,0.01,low,55,38,7.5,13
0.04,0.03,0,0.01,low,60,44,8.2,26
0.05,0.02,0,0.01,low,78,33,8,22
0.06,0.02,0,0,low,62,14,8.3,44
0.06,0.02,0,0,low,80,14,9.2,5
0.07,0,0,0.01,low,83,38,8.1,27
0.01,0.05,0,0.01,low,75,19,8,50
0,0,0.08,0,low,63,13,6.1,10
0.07,0,0,0.01,low,54,11,6,6
0.06,0.02,0,0,low,75,4,7,7
0.04,0.03,0,0.01,low,71,5,7.7,7
0.01,0.05,0,0.01,low,72,53,8.2,586
0.06,0.01,0,0.01,low,35,23,5.3,10
0.06,0.02,0,0,low,73,25,8.6,8
0.04,0.03,0,0,low,37,7,6.8,20
0.07,0,0,0.01,low,73,17,4.2,5
0,0.07,0,0.01,low,65,18,4.9,231
0,0.06,0,0.02,low,82,19,8.5,525
0.05,0,0.02,0.01,low,81,18,8.5,72
0.04,0.03,0,0.01,low,75,31,8,9
0.06,0.02,0,0,low,57,32,8.4,11
0.06,0.02,0,0,low,62,19,8.4,13
0.04,0.03,0,0.01,low,71,12,6.6,5
0.07,0,0,0.01,low,75,15,8.3,4
0.06,0.02,0,0,low,78,15,6.3,32
0,0.06,0,0.01,low,86,11,8.4,337
0.05,0.02,0,0,low,46,5,1.7,11
0.07,0,0,0.01,low,54,6,5.7,6
0.06,0.02,0,0,low,70,11,8.9,20
0.07,0,0,0.01,low,67,5,6.8,4
0.06,0.02,0,0,low,79,26,5.4,10
0,0.05,0.02,0.01,low,64,10,7.1,12
0.04,0.03,0,0.01,low,72,14,9,13
0.07,0,0,0,low,70,21,6.3,4
0.07,0,0,0.01,low,50,22,8.1,24
0.05,0.01,0,0.01,low,71,18,7.3,27
0.04,0.03,0,0.01,low,74,24,7.5,12
0.06,0.01,0,0.01,low,50,23,6.2,12
0.04,0.03,0,0.01,low,59,22,6.6,14
0.07,0,0,0.01,low,36,7,2.4,15
0.06,0.02,0,0,low,75,13,7.9,8
0.07,0,0,0.01,low,33,8,4.9,13
0.05,0.02,0,0,low,78,19,8.8,4
0.06,0.01,0,0.01,low,60,13,8,5
0,0.06,0,0.01,low,82,31,8.5,407
0.06,0.01,0,0,low,82,19,8.8,12
0.07,0,0,0.01,low,51,11,5.3,4
0.07,0,0,0.01,low,47,11,7,5
0.04,0.03,0,0.01,low,40,25,3.5,51
0,0.06,0,0.01,low,83,57,8,794
0.07,0,0,0.01,low,61,9,6,4
0.06,0,0,0.01,low,70,14,8.2,5
0.07,0,0,0.01,low,49,24,5.5,6
0.06,0.01,0,0,low,47,18,5.2,6
0.02,0.05,0,0.01,low,79,49,7.8,520
0.06,0,0,0.01,low,62,19,7.7,61
0.04,0.03,0,0.01,low,27,10,3.8,19
0.05,0.02,0,0,low,70,29,8.2,5
0.05,0.02,0,0,low,50,31,3.4,5
0.05,0.02,0,0,low,75,18,8.4,8
0.01,0.06,0,0.01,low,82,42,8.6,199
0.04,0.03,0,0.01,low,73,26,8.1,20
0.07,0,0,0,low,61,16,7,9
0.04,0.03,0,0.01,low,64,18,7,8
0.04,0.03,0,0.01,low,64,25,6,6
0.01,0.05,0,0.01,low,72,43,7.7,125
0.05,0.02,0,0,low,67,12,8.4,5
0.02,0.04,0,0.01,low,61,9,6.2,12
0.07,0,0,0.01,low,58,22,5.5,4
0.02,0,0.05,0,low,71,21,6.2,34
0.04,0.03,0,0.01,low,33,5,4.5,6
0.02,0.04,0,0.01,low,77,23,7.1,233
0.06,0.01,0,0.01,low,38,18,4.1,14
0,0,0.07,0,low,69,10,8.4,8
0.06,0,0,0.01,low,73,19,7.3,8
0,0.07,0,0,low,89,56,8.6,1848
0.06,0.01,0,0,low,44,16,2.8,4
0.05,0.02,0,0,low,44,9,8.5,4
0.04,0.03,0,0.01,low,63,23,5.3,7
0.05,0.02,0,0,low,67,26,5,4
0.04,0.03,0,0.01,low,65,27,7.8,17
0.06,0.01,0,0,low,54,10,1.4,11
0.05,0,0.02,0,low,70,5,9,5
0.01,0.05,0,0.01,low,37,14,3.8,11
0.05,0.02,0,0,low,47,17,8.3,6
0.03,0.03,0,0.01,low,37,19,5.9,10
0.04,0.02,0,0.01,low,54,24,6.3,29
0.07,0,0,0.01,low,46,22,7,21
0.03,0.03,0,0.01,low,50,22,7.9,11
0,0.07,0,0.01,low,61,35,6,441
0.05,0,0.01,0.01,low,69,29,6.5,6
0.03,0.03,0,0.01,low,67,33,8.8,44
0.03,0,0.03,0.01,low,78,33,8.1,63
0.07,0,0,0.01,low,78,15,8.6,18
0.07,0,0,0.01,low,23,9,2.4,12
0.03,0.04,0,0.01,low,32,12,3.8,74
0.06,0,0,0.01,low,50,22,7,25
0.03,0.03,0,0.01,low,74,17,8.9,10
0.05,0.02,0,0,low,75,46,8,6
0.01,0.04,0,0.01,low,67,25,4.9,103
0.04,0.03,0,0,low,62,5,7.4,15
0.06,0,0,0.01,low,47,13,4.6,10
0,0.04,0.02,0.01,low,83,14,7.8,108
0.03,0.03,0,0.01,low,70,21,7.4,59
0.05,0.02,0,0,low,59,11,6,5
0.03,0.03,0,0.01,low,34,28,3.2,5
0.06,0.01,0,0.01,low,36,39,5.6,50
0.05,0.02,0,0,low,71,20,9,5
0.05,0.01,0,0,low,83,17,6.2,12
0,0.03,0.03,0.01,low,67,7,6.8,34
0.06,0,0,0,low,73,18,8,4
0.06,0,0,0.01,low,32,11,4.6,10
0.05,0.01,0,0,low,77,24,8.3,21
0.05,0.02,0,0,low,47,20,5.4,7
0.06,0,0,0.01,low,61,23,7.4,14
0.06,0,0,0.01,low,49,5,5.6,7
0.05,0.01,0,0,low,22,16,1.8,37
0.03,0.03,0,0.01,low,75,27,8.3,6
0.03,0.01,0.02,0.01,low,63,12,7,16
0,0.01,0.06,0,low,55,32,7.4,45
0.02,0,0.04,0.01,low,72,20,8.5,22
0,0,0.07,0,low,49,6,6.5,13
0.04,0.03,0,0,low,79,7,7.8,4
0.04,0.02,0,0.01,low,58,10,6.8,15
0.05,0.01,0,0,low,47,24,6.1,7
0.03,0.03,0,0.01,low,56,35,8.3,17
0,0.06,0,0.01,low,87,33,9,262
0.06,0,0,0.01,low,33,19,2.7,16
0.02,0.01,0.04,0.01,low,57,26,6.4,56
0.03,0.03,0,0.01,low,67,30,8.9,11
0.03,0.03,0,0.01,low,72,12,7.5,4
0.06,0,0,0,low,35,6,5.6,11
0.05,0.01,0,0,low,73,24,8.3,15
0.05,0.01,0,0,low,73,35,7.8,4
0.05,0.02,0,0,low,75,21,8.4,7
0.05,0.01,0,0.01,low,59,26,5.9,22
0.01,0.05,0,0.01,low,83,54,8.7,489
0,0,0.07,0,low,82,18,8.1,29
0.01,0.04,0,0.01,low,78,20,7.3,29
0,0.06,0,0.01,low,73,18,8,128
0.03,0.03,0,0.01,low,79,21,8.2,13
0.04,0.02,0,0.01,low,58,15,8,7
0.06,0,0,0.01,low,55,8,7.4,8
0.01,0.05,0,0.01,low,72,31,7.8,22
0.06,0,0,0,low,65,16,6.3,4
0.03,0.03,0,0.01,low,58,11,7.8,5
0.03,0.03,0,0.01,low,61,31,7.7,9
0.04,0.03,0,0,low,57,9,8.3,10
0.05,0.01,0,0,low,75,18,5.6,5
0,0.06,0,0.01,low,88,22,8.2,49
0.06,0,0,0,low,19,5,2.7,28
0,0.06,0,0,low,80,34,7.9,171
0,0.06,0,0.01,low,63,9,8.6,7
0.03,0.03,0,0.01,low,56,23,5.4,43
0,0.03,0.04,0,low,79,44,6.2,85
0.01,0.04,0.01,0.01,low,70,6,8,24
0.02,0,0.05,0,low,56,30,6,7
0.06,0,0,0,low,82,20,7.4,20
0.03,0.03,0,0.01,low,65,27,8.9,39
0.05,0.01,0,0,low,84,22,7.7,7
0.06,0,0,0,low,57,18,8.8,4
0.05,0.01,0,0,low,61,19,7.2,9
0,0,0.07,0,low,73,48,7.7,165
0.05,0.02,0,0,low,24,11,3.7,10
0.05,0.01,0,0,low,69,21,8.8,19
0.03,0.03,0,0.01,low,73,19,9,6
0.03,0.03,0,0.01,low,61,25,6,6
0.05,0.01,0,0,low,69,31,4.6,17
0.06,0,0,0.01,low,49,25,4.4,5
0.05,0.02,0,0,low,63,12,6.8,4
0.01,0.05,0,0,low,53,17,5.1,44
0.05,0.01,0,0,low,56,14,8.1,8
0.01,0.04,0,0.01,low,86,30,7.1,597
0.05,0.02,0,0,low,55,9,9.3,6
0.03,0.03,0,0.01,low,73,28,8.8,14
0.06,0,0,0.01,low,56,11,4.5,6
0.03,0.03,0,0.01,low,57,25,8.2,5
0,0.05,0.01,0.01,low,83,4,7.9,47
0.05,0.01,0,0,low,69,23,7.6,19
0.06,0,0,0,low,57,11,6,25
0,0,0.06,0,low,74,27,7.8,66
0.06,0,0,0,low,47,4,8.6,9
0.06,0,0,0,low,48,11,6.1,10
0,0.05,0,0.01,low,89,15,8.4,115
0.03,0.03,0,0.01,low,64,31,4.1,51
0.06,0,0,0,low,54,37,7.1,15
0.05,0.02,0,0,low,83,31,8.5,13
0.01,0.05,0,0.01,low,61,18,5.6,95
0.05,0.01,0,0,low,67,15,8,6
0.03,0.02,0,0.01,low,71,26,8,5
0.02,0.01,0.03,0.01,low,60,7,7.5,29
0.06,0,0,0,low,64,24,6,9
0.05,0.01,0,0,low,81,23,8.8,12
0,0.06,0,0.01,low,72,14,7.2,23
0,0.06,0,0.01,low,83,30,8,1473
0.02,0.04,0,0,low,44,8,4.4,69
0.05,0,0.01,0.01,low,54,14,6.3,8
0.05,0.01,0,0,low,62,29,5,5
0.05,0.01,0,0,low,51,40,6.9,8
0.03,0.02,0,0.01,low,69,16,7.9,14
0.05,0.01,0,0,low,32,15,2.5,12
0.05,0.01,0,0,low,63,17,7.8,4
0,0.05,0,0.01,low,81,19,8.5,71
0.06,0,0,0,low,41,4,2.4,5
0.03,0.02,0,0.01,low,51,38,6.7,11
0.05,0.01,0,0,low,49,5,1.5,4
0,0.06,0,0.01,low,80,17,5.7,571
0.01,0.01,0.04,0.01,low,55,31,6.7,37
0.06,0,0,0,low,63,36,7,12
0,0,0.06,0,low,70,9,7.9,14
0.05,0.01,0,0,low,60,15,5,7
0,0.04,0.02,0,low,66,11,7.8,43
0.05,0.01,0,0,low,85,20,7.7,7
0.06,0,0,0,low,55,23,7,5
0.03,0.02,0,0.01,low,68,23,8.6,8
0,0,0.06,0,low,70,15,7.5,48
0.04,0.02,0,0.01,low,45,38,6.9,11
0.04,0.01,0.01,0,low,37,13,5,25
0.04,0,0.02,0,low,76,44,8.5,4
0.03,0.01,0.02,0,low,55,18,7.1,20
0.03,0.02,0,0.01,low,70,15,8.7,12
0.03,0.02,0,0.01,low,45,16,7.8,10
0.05,0.01,0,0,low,83,11,5.5,8
0.06,0,0,0,low,78,20,7.5,30
0.06,0,0,0,low,79,15,8,15
0.06,0,0,0,low,37,14,4.8,5
0.05,0.01,0,0,low,67,12,6.8,11
0.01,0.05,0,0,low,74,24,4.4,606
0.03,0.02,0,0.01,low,59,24,4.2,10
0.05,0.02,0,0,low,68,19,6.2,6
0.06,0,0,0,low,72,30,7.3,8
0.05,0.01,0,0,low,32,9,5.8,10
0,0.05,0,0.01,low,73,35,6.2,70
0.06,0,0,0,low,65,11,5.4,19
0.05,0.01,0,0.01,low,57,21,7.9,16
0.03,0.02,0,0.01,low,60,10,5.8,12
0.02,0.04,0,0,low,76,12,7.7,27
0,0.06,0,0,low,82,8,5.8,173
0.03,0,0.02,0.01,low,83,31,8.3,116
0.06,0,0,0,low,72,11,6.4,15
0.03,0.02,0,0.01,low,67,7,8.6,14
0.04,0.02,0,0,low,65,5,8,5
0,0,0.06,0,low,61,8,7.5,15
0.06,0,0,0,low,35,7,4.7,10
0.06,0,0,0,low,55,14,7.8,4
0.01,0.02,0.02,0.01,low,83,8,8.7,51
0.03,0.02,0,0.01,low,67,40,7.6,71
0.01,0.04,0,0.01,low,70,44,5.6,186
0,0,0.06,0,low,68,36,7.9,31
0.03,0.02,0,0.01,low,68,34,7.8,14
0.06,0,0,0,low,59,9,8,5
0.02,0.04,0,0,low,68,7,6.8,33
0.06,0,0,0.01,low,76,10,7.9,100
0.03,0.02,0,0.01,low,79,15,6.9,8
0.03,0.02,0,0.01,low,48,10,4.8,14
0.01,0.01,0.04,0.01,low,76,11,8.8,33
0.02,0.03,0,0.01,low,80,15,7.8,61
0.03,0.02,0,0.01,low,47,10,5.4,24
0.03,0.02,0,0.01,low,61,11,8,6
0.03,0.02,0,0.01,low,64,40,7.9,51
0.05,0.01,0,0,low,71,41,7.6,20
0.02,0.04,0,0.01,low,60,38,6.7,116
0,0.02,0.03,0,low,72,15,7.6,14
0.05,0.01,0,0,low,77,51,8.1,37
0.01,0.04,0,0.01,low,81,24,7.4,177
0,0.05,0,0.01,low,75,30,7.9,35
0.05,0,0,0,low,48,24,7.1,23
0.05,0.01,0,0,low,71,22,7.3,6
0.04,0.01,0,0,low,65,12,7.6,8
0,0.05,0,0.01,low,83,41,8,523
0.05,0.01,0,0,low,36,7,4.7,6
0.05,0.01,0,0,low,66,38,8.6,5
0.06,0,0,0,low,61,29,7,5
0,0.05,0,0.01,low,86,64,8.4,626
0.05,0,0,0,low,78,39,8.2,26
0.05,0.01,0,0,low,72,34,6.7,11
0.05,0,0,0.01,low,66,12,6.9,20
0.04,0.02,0,0.01,low,66,10,5.3,54
0.03,0.02,0,0.01,low,64,28,8.1,12
0,0.05,0,0.01,low,81,50,8.8,1116
0.05,0,0,0.01,low,56,20,6.6,28
0,0.05,0,0.01,low,80,44,8.7,602
0.04,0.01,0,0.01,low,54,7,6.8,9
0.03,0.02,0,0.01,low,58,26,8.5,11
0.03,0.02,0,0.01,low,57,16,8.6,11
0.04,0.02,0,0,low,67,14,5.9,10
0.05,0,0,0,low,52,6,7.4,12
0.04,0.02,0,0.01,low,43,54,6.5,283
0.05,0.01,0,0,low,63,15,7,10
0.04,0.02,0,0,low,44,15,2.5,4
0.04,0.02,0,0,low,80,17,7.8,10
0.05,0.01,0,0,low,62,16,8.5,32
0.03,0.02,0,0.01,low,60,36,7.9,14
0,0,0.06,0,low,68,16,7.8,36
0.04,0.01,0,0,low,69,20,8.4,10
0.05,0,0,0,low,66,41,7.4,17
0.03,0.02,0,0.01,low,50,9,6.4,9
0.05,0,0,0,low,61,6,8,8
0,0.05,0,0.01,low,71,41,6.9,203
0,0.05,0,0,low,58,5,7.5,4
0.05,0,0,0,low,58,10,7,5
0.05,0,0,0,low,29,16,3.3,30
0.04,0.01,0,0,low,69,36,4.3,4
0.03,0.02,0,0.01,low,59,22,6.6,24
0.05,0,0,0,low,30,15,3.5,36
0.05,0,0,0,low,35,11,6.1,21
0.04,0.02,0,0,low,83,17,8.9,9
0.05,0,0,0.01,low,60,14,8.4,50
0.03,0.02,0,0.01,low,53,51,6.5,72
0,0.05,0,0.01,low,83,22,5.8,387
0.05,0,0,0.01,low,78,36,7.8,8
0.01,0,0.05,0,low,71,8,8.3,12
0,0.05,0,0.01,low,72,34,8.1,43
0.05,0.01,0,0,low,42,17,5,4
0.04,0.01,0,0,low,77,17,8.6,16
0.03,0.02,0,0.01,low,73,35,7.8,24
0.03,0.02,0,0.01,low,44,8,4.6,41
0.04,0.02,0,0,low,74,30,7.2,12
0.04,0.01,0,0,low,59,15,8.5,31
0.04,0.01,0,0,low,45,33,4.6,5
0.03,0.02,0,0,low,54,8,3.5,16
0.04,0,0.01,0,low,44,28,8.1,15
0.03,0.02,0,0.01,low,69,20,7.5,41
0,0.05,0,0,low,74,33,2.9,431
0.04,0.02,0,0,low,71,12,9,9
0,0.05,0,0.01,low,42,8,4.1,9
0.05,0,0,0.01,low,73,41,7.6,9
0.05,0,0,0,low,81,10,7.6,8
0.04,0.01,0,0,low,60,31,7.1,17
0.04,0.01,0,0,low,64,8,7.1,7
0.05,0,0,0,low,74,6,8.2,5
0.01,0.04,0,0.01,low,82,44,8.4,1088
0.05,0,0,0,low,71,43,7.7,19
0.03,0.02,0,0.01,low,59,21,8.4,10
0.03,0.02,0,0,low,71,4,7.2,9
0,0.05,0,0.01,low,25,6,1.9,39
0.04,0.01,0,0,low,68,25,9.1,14
0.04,0.01,0,0,low,88,16,7.8,5
0.04,0.01,0,0,low,62,27,6.9,8
0.05,0,0,0,low,60,33,6.9,16
0.05,0.01,0,0,low,33,6,5.6,7
0.01,0.04,0,0.01,low,81,31,7.8,49
0.05,0,0,0,low,60,29,7.7,18
0.03,0.02,0,0.01,low,73,28,8.4,11
0.03,0,0.02,0.01,low,64,11,6.4,17
0,0.04,0,0.01,low,78,39,6.8,123
0.01,0.04,0,0.01,low,65,11,7.8,76
0.04,0.01,0,0,low,54,10,3.6,14
0.05,0,0,0,low,70,29,8.6,5
0,0.05,0,0,low,65,26,7.4,1007
0.04,0.01,0,0,low,69,14,6.8,13
0.04,0.01,0,0.01,low,19,14,1.3,433
0,0.05,0,0.01,low,76,20,8,236
0.05,0,0,0,low,52,23,6.1,7
0.04,0.01,0,0,low,68,25,8.2,5
0.01,0.04,0,0,low,86,20,8.2,580
0.03,0.02,0,0.01,low,82,10,7.4,14
0,0.05,0,0.01,low,81,44,8.1,1026
0.01,0.04,0,0.01,low,77,51,8.1,387
0.04,0.01,0,0,low,59,22,6.6,7
0.05,0,0,0,low,65,18,7.9,13
0,0.05,0,0.01,low,63,39,7.3,519
0.03,0.02,0,0,low,35,17,5.2,74
0.05,0,0,0,low,30,4,3.6,20
0.03,0.02,0,0.01,low,43,36,6.2,11
0.04,0.01,0,0,low,60,16,8.8,4
0.04,0.01,0,0,low,78,29,9.1,10
0,0.05,0,0.01,low,84,15,6.6,99
0.04,0.01,0,0,low,65,25,7.1,7
0.03,0.02,0,0.01,low,72,24,7.2,6
0.05,0,0,0,low,42,7,5.5,8
0,0.05,0,0,low,83,36,6.9,306
0.04,0.01,0,0,low,70,8,8.3,7
0.03,0.02,0,0.01,low,69,39,7.2,31
0.05,0,0,0,low,57,16,6,6
0.04,0.01,0,0,low,80,15,8.5,10
0.01,0.04,0,0.01,low,43,12,6,75
0.05,0,0,0,low,63,13,5.1,48
0.04,0.01,0,0,low,66,22,8,4
0,0.05,0,0.01,low,76,9,6.7,15
0,0.05,0,0,low,59,22,7.4,379
0.03,0.02,0,0.01,low,78,34,8.3,28
0.04,0,0,0.01,low,57,14,7.8,12
0.04,0.01,0,0,low,76,12,8.3,8
0.04,0.01,0,0,low,74,21,8.1,9
0,0.04,0,0.01,low,57,4,5.5,30
0.04,0.01,0,0,low,51,6,8,7
0,0.04,0,0.01,low,60,13,7.1,114
0.04,0.01,0,0,low,71,14,6.6,8
0.05,0,0,0,low,58,24,7.5,20
0.05,0,0,0,low,68,34,7.3,9
0.04,0.01,0,0,low,80,23,8.8,9
0.04,0,0,0.01,low,52,64,3.5,282
0.03,0.02,0,0.01,low,66,26,7.2,6
0,0,0.05,0,low,43,9,7.8,110
0.04,0.01,0,0,low,81,34,8.3,10
0,0.04,0,0.01,low,78,38,7.3,204
0.01,0.03,0,0.01,low,77,21,8.2,93
0.05,0,0,0,low,67,24,6.8,12
0.02,0.03,0,0,low,67,10,4.9,18
0.03,0.01,0,0,low,58,9,6.5,16
0.01,0,0.03,0,low,58,20,6,5
0.04,0.01,0,0,low,72,27,8.2,10
0,0.05,0,0,low,61,13,3.6,63
0.05,0,0,0,low,58,7,6,5
0.03,0.01,0,0,low,61,21,6.6,127
0.04,0.01,0,0,low,79,43,8.3,12
0.03,0.02,0,0.01,low,72,30,7.3,18
0.05,0,0,0,low,49,11,6.3,12
0.04,0.01,0,0,low,70,4,8,5
0,0.04,0,0.01,low,66,12,3.8,47
0.04,0.01,0,0,low,66,33,5.5,23
0.04,0.01,0,0,low,71,8,7.8,5
0.03,0.01,0,0.01,low,76,39,8,57
0.03,0.02,0,0.01,low,70,14,4.4,5
0.01,0.04,0,0,low,76,10,5.1,475
0,0.04,0,0.01,low,70,20,7.7,105
0.03,0.02,0,0.01,low,37,12,5.9,8
0.03,0.02,0,0,low,48,6,7.1,8
0.05,0,0,0,low,50,6,6.5,4
0.03,0.02,0,0,low,51,11,4.1,42
0,0.04,0,0.01,low,61,17,6.8,51
0.02,0.03,0,0.01,low,76,29,4.9,539
0.04,0.01,0,0.01,low,77,13,7.1,56
0,0.04,0,0.01,low,77,10,8.6,16
0.05,0,0,0,low,33,4,6.6,15
0.04,0.01,0,0,low,68,34,8.2,6
0.04,0.01,0,0,low,82,4,7.9,9
0.04,0.01,0,0,low,39,6,7.8,5
0,0.05,0,0,low,66,45,6.5,621
0.03,0.01,0,0,low,75,23,7.8,8
0.05,0,0,0,low,60,16,7,8
0.02,0,0.02,0.01,low,78,26,7.4,25
0.05,0,0,0,low,66,7,4.1,9
0.03,0.01,0.01,0,low,74,23,8.3,14
0.02,0.02,0,0.01,low,58,13,6.3,7
0,0,0.05,0,low,83,12,7.8,12
0.05,0,0,0,low,26,14,2.8,11
0.03,0,0.01,0,low,37,10,5.1,7
0.04,0.01,0,0,low,40,6,7.3,7
0.04,0.01,0,0,low,77,34,8.5,13
0,0,0.05,0,low,60,15,6.3,4
0.01,0.04,0,0.01,low,78,12,7.3,11
0.04,0,0,0,low,79,19,8.1,15
0,0,0.05,0,low,81,17,8.3,29
0.04,0,0,0,low,69,20,6.3,4
0.05,0,0,0,low,51,19,4.5,4
0.04,0.01,0,0,low,64,37,6,4
0.02,0.01,0.01,0,low,81,42,8.8,17
0.04,0.01,0,0,low,71,31,8.2,6
0,0.05,0,0,low,77,6,6.7,6
0.05,0,0,0,low,60,25,5.8,9
0.04,0.01,0,0,low,68,16,4.5,4
0,0.04,0,0.01,low,78,34,8.7,279
0.04,0.01,0,0,low,75,16,9.1,15
0,0.04,0,0.01,low,46,7,7.6,5
0,0.04,0,0.01,low,87,41,8.9,891
0.04,0.01,0,0,low,71,6,7.6,5
0.02,0.02,0,0.01,low,65,14,7.8,4
0.04,0,0,0,low,74,19,7.8,6
0.02,0.01,0.01,0,low,64,56,5.1,219
0,0.04,0,0.01,low,89,22,8.2,352
0.04,0,0,0.01,low,79,51,3.4,3558
0.02,0.02,0,0.01,low,64,5,7.4,5
0.05,0,0,0,low,43,16,4.8,5
0.02,0,0.02,0,low,78,22,7.4,41
0.04,0.01,0,0,low,61,10,9,4
0,0.05,0,0,low,63,11,5.4,52
0,0.04,0,0.01,low,64,45,5.7,98
0.02,0.02,0,0.01,low,49,8,8.1,9
0,0.04,0,0,low,82,6,7.5,44
0,0.04,0,0.01,low,76,36,7.7,326
0.04,0,0,0.01,low,66,8,3.8,18
0.02,0.02,0,0.01,low,65,27,8.6,15
0,0.01,0.04,0,low,82,46,8,451
0.01,0.01,0.03,0,low,79,39,7.9,17
0.04,0,0,0,low,56,14,5.9,15
0.04,0.01,0,0,low,30,19,3.4,9
0.04,0.01,0,0,low,75,20,7.7,11
0.01,0.03,0,0.01,low,86,51,8.8,295
0.03,0.01,0,0,low,80,12,9.4,5
0.03,0.02,0,0,low,69,8,7.5,4
0.04,0,0,0,low,57,28,8.1,8
0.02,0.02,0,0.01,low,85,39,9,185
0.02,0.03,0,0.01,low,66,13,8,19
0.02,0.02,0,0.01,low,70,6,7.8,27
